,symbol,strike,Forward Price,theoPrice,Calculated Put Price,Price Difference
4885,NYMEX:LO260416P45.5,45.5,72.3,2.031389567263484,1.9360739403086944,0.13183350892778656
4847,NYMEX:LO260416P46,46.0,72.3,2.1038065552008662,2.006637778536809,0.1343966482213796
4764,NYMEX:LO260416P46.5,46.5,72.3,2.177543101003071,2.0785384279490975,0.13693592400272936
16867,NYMEX:LO260416P47,47.0,72.3,2.253011152163923,2.152180484985717,0.13946150370429627
15993,NYMEX:LO260416P47.5,47.5,72.3,2.330661241698582,2.228007484484758,0.14198306668578728
11816,NYMEX:LO260416P48,48.0,72.3,2.410964673934588,2.3064845192566885,0.1445092042571224
12665,NYMEX:LO260416P48.5,48.5,72.3,2.494158649363408,2.3878479773316315,0.14704104015460107
2718,NYMEX:LO260416P49,49.0,72.3,2.580285609274595,2.4721434052730125,0.1495742793936137
5141,NYMEX:LO260416P49.5,49.5,72.3,2.6693792271056545,2.5594077593017506,0.15210438147151298
5063,NYMEX:LO260416P50,50.0,72.3,2.761468962336437,2.64967385370265,0.1546267062707983
17075,NYMEX:LCE260416P50,50.0,72.3,2.953877712728529,2.64967385370265,0.42075222548531
3891,NYMEX:LO260416P50.5,50.5,72.3,2.8565798456740783,2.7429701319145003,0.15713653355404975
3067,NYMEX:LO260416P51,51.0,72.3,2.954732280015815,2.839320452860468,0.15962908320241606
6027,NYMEX:LO260416P51.5,51.5,72.3,3.0559418588139984,2.938743894267887,0.1620995360250504
8752,NYMEX:LO260416P52,52.0,72.3,3.1602192033165757,3.0412545745807673,0.16454305495962432
368,NYMEX:LO260416P52.5,52.5,72.3,3.2675698074588855,3.146861482531044,0.16695480626257478
7091,NYMEX:LO260416P53,53.0,72.3,3.3779476242364463,3.2555225992300123,0.16932921854278568
8666,NYMEX:LO260416P53.5,53.5,72.3,3.4911444534475287,3.3670353688540846,0.17165848491486038
8565,NYMEX:LO260416P54,54.0,72.3,3.606900199749944,3.4811452785458474,0.17393488409971883
12256,NYMEX:LO260416P54.5,54.5,72.3,3.724932398063533,3.5975749475299104,0.17615138386393195
7836,NYMEX:LCE260416P55,55.0,72.3,4.104217312763385,3.7160243941384383,0.536919666147921
21658,NYMEX:LO260416P55,55.0,72.3,3.844936523310997,3.7160243941384383,0.17830170010035765
13202,NYMEX:LO260416P55.5,55.5,72.3,3.966586423478219,3.836171432442768,0.18038034721362528
18419,NYMEX:LO260416P56,56.0,72.3,4.089534862892187,3.9576721854130064,0.18238267977756603
21548,NYMEX:LO260416P56.5,56.5,72.3,4.213414162050073,4.080161700787894,0.18430492567383025
8388,NYMEX:LO260416P57,57.0,72.3,4.337836920228366,4.203254655568919,0.18614421114722868
16168,NYMEX:LO260416P57.5,57.5,72.3,4.462409793826707,4.3265590358177395,0.18789869710783844
12835,NYMEX:LO260416P58,58.0,72.3,4.586985900285114,4.449927035069205,0.1895696614327929
2577,NYMEX:LO260416P58.5,58.5,72.3,4.711664196965131,4.573455105831609,0.19116056864940784
2460,NYMEX:LO260416P59,59.0,72.3,4.836565896050249,4.6972621279765825,0.19267464463854336
16403,NYMEX:LO260416P59.5,59.5,72.3,4.961825388939754,4.821480407433256,0.19411477386790887
11103,NYMEX:LCE260416P60,60.0,72.3,5.424441367119098,4.946255492902374,0.6613912506455377
15300,NYMEX:LO260416P60,60.0,72.3,5.087590051634216,4.946255492902374,0.19548348372315597
16785,NYMEX:LO260416P60.5,60.5,72.3,5.214020057884703,5.071746000868707,0.19678292809957945
3726,NYMEX:LO260416P61,61.0,72.3,5.341288195565117,5.198123444492673,0.19801487008636773
6030,NYMEX:LO260416P61.5,61.5,72.3,5.46957968127445,5.325572061474233,0.1991806636240895
12055,NYMEX:LO260416P62,62.0,72.3,5.599091967702261,5.454288635471798,0.20028123406703066
5184,NYMEX:LO260416P62.5,62.5,72.3,5.730034537800346,5.58448230513023,0.20131705763501578
12333,NYMEX:LO260416P63,63.0,72.3,5.862628679304294,5.716374354230311,0.20228813979803975
21149,NYMEX:LO260416P63.5,63.5,72.3,5.997107232648997,5.850197975926832,0.20319399270008903
9859,NYMEX:LO260416P64,64.0,72.3,6.133714304839106,5.986198003509283,0.20403361179781862
10261,NYMEX:LO260416P64.5,64.5,72.3,6.272704941386859,6.124630599615504,0.20480545196591354
12495,NYMEX:LCE260416P65,65.0,72.3,6.841249367787942,6.265762895380092,0.7959702246304972
18468,NYMEX:LO260416P65,65.0,72.3,6.414344748040936,6.265762895380092,0.20550740340365609
13845,NYMEX:LO260416P65.5,65.5,72.3,6.558909453729619,6.409872570634359,0.206136767766611
19426,NYMEX:LO260416P66,66.0,72.3,6.706684405965937,6.557247366029685,0.20669023504322595
1974,NYMEX:LO260416P66.5,66.5,72.3,6.857963989949589,6.708184517871686,0.20716386179516275
21603,NYMEX:LO260416P67,67.0,72.3,7.013050962797919,6.862990106575026,0.20755305148394654
6330,NYMEX:LO260416P67.5,67.5,72.3,7.172255694791907,7.02197831002886,0.20785253770822573
12534,NYMEX:LO260416P68,68.0,72.3,7.335895310285,7.185470553854184,0.20805637127360427
18988,NYMEX:LO260416P68.5,68.5,72.3,7.504292722044788,7.353794551591275,0.20815791210721069
8607,NYMEX:LO260416P69,69.0,72.3,7.677775554324704,7.5272832293295835,0.20814982710251792
7706,NYMEX:LO260416P69.5,69.5,72.3,7.856674951940107,7.706273531231584,0.20802409503253486
3665,NYMEX:LCE260416P70,70.0,72.3,8.575335863549842,7.891105104840804,0.9463772596252257
21189,NYMEX:LO260416P70,70.0,72.3,8.04132427507911,7.891105104840804,0.20777201969336806
16353,NYMEX:LO260416P70.5,70.5,72.3,8.232057682527405,8.082118868023354,0.2073842524260727
9006,NYMEX:LO260416P71,71.0,72.3,8.429182068549391,8.279628776542289,0.20685102628921453
14598,NYMEX:LO260416P71.5,71.5,72.3,8.632827988615915,8.483771793682262,0.20616347846978297
20910,NYMEX:LO260416P72,72.0,72.3,8.843049258946913,8.694607733049622,0.20531331382751067
13255,NYMEX:LO260416P72.5,72.5,72.3,9.059890861158348,8.9121874455561,0.20429241438761778
16624,NYMEX:LO260416P73,73.0,72.3,9.283388795163297,9.136552638992718,0.20309288543648563
19905,NYMEX:LO260416P73.5,73.5,72.3,9.513569797609591,9.36773556260399,0.20170710235906147
13932,NYMEX:LO260416P74,74.0,72.3,9.750451112287195,9.60575874442813,0.20012775637491706
21248,NYMEX:LO260416P74.5,74.5,72.3,9.99404031581276,9.850634785118075,0.19834789860952418
1119,NYMEX:LCE260416P75,75.0,72.3,10.898729799512786,10.102366211284888,1.101471076387134
4924,NYMEX:LO260416P75,75.0,72.3,10.244335201232978,10.102366211284888,0.19636098194756577
11697,NYMEX:LO260416P75.5,75.5,72.3,10.50132372146222,10.360945390661769,0.1941609001389378
4930,NYMEX:LO260416P76,76.0,72.3,10.764983993699097,10.626354510591291,0.1917420236622491
18618,NYMEX:LO260416P76.5,76.5,72.3,11.035284365165566,10.89856562050521,0.18909923189537567
11942,NYMEX:LO260416P77,77.0,72.3,11.31218353970057,11.177540738214368,0.1862279411980655
12052,NYMEX:LO260416P77.5,77.5,72.3,11.595630763932448,11.463232018974104,0.1831241285730901
20898,NYMEX:LO260416P78,78.0,72.3,11.885566070972736,11.755581985457106,0.17978435064402554
5953,NYMEX:LO260416P78.5,78.5,72.3,12.181920578830216,12.054523815969247,0.1762057577606753
3580,NYMEX:LO260416P79,79.0,72.3,12.484616840059367,12.359981687501516,0.1723861031228913
12775,NYMEX:LO260416P79.5,79.5,72.3,12.793569238540421,12.671871169538463,0.16832374689067528
2130,NYMEX:LCE260416P80,80.0,72.3,13.883675673979184,12.990099663954204,1.2359280913208568
21627,NYMEX:LO260416P80,80.0,72.3,13.108684428756774,12.990099663954204,0.16401765532858917
7652,NYMEX:LO260416P80.5,80.5,72.3,13.429861812493492,13.314566885831624,0.1594673951063177
12524,NYMEX:LO260416P81,81.0,72.3,13.756994047538754,13.64516537964706,0.15467312294839988
7658,NYMEX:LO260416P81.5,81.5,72.3,14.089967582731838,13.981781064976893,0.14963557089203955
2322,NYMEX:LO260416P82,82.0,72.3,14.428663213564782,14.324293805705693,0.14435602746761947
14667,NYMEX:LO260416P82.5,82.5,72.3,14.77295665251269,14.672577996648045,0.13883631516548456
9286,NYMEX:LO260416P83,83.0,72.3,15.12271910833337,15.02650316153241,0.133078764593306
15746,NYMEX:LO260616P7.5,7.5,71.71,1.4510320512037989,1.4068639895547868,0.06159261141962363
3384,NYMEX:LO260616P17.5,17.5,71.71,0.7424537787208354,0.7015132112634583,0.057091852541315116
8315,NYMEX:LO260616P19.5,19.5,71.71,1.1370638256838665,1.0837171923165534,0.07439218151905336
5151,NYMEX:LO260616P20,20.0,71.71,1.2321873918026864,1.1762054216450002,0.07806717355694638
19062,NYMEX:LO260616P20.5,20.5,71.71,1.3226956520339406,1.2642956784934243,0.08143909293057634
8905,NYMEX:LO260616P21,21.0,71.71,1.407766740844211,1.3471590317175108,0.08451779267424363
7911,NYMEX:LO260616P21.5,21.5,71.71,1.4867075831751397,1.4240943178132706,0.08731455217106286
339,NYMEX:LO260616P22,22.0,71.71,1.5589489017527876,1.4945237425579396,0.08984124835427128
7078,NYMEX:LO260616P22.5,22.5,71.71,1.6240396956671543,1.5579877820654828,0.0921097665620855
20032,NYMEX:LO260616P23,23.0,71.71,1.6816415157377866,1.6141397424856763,0.09413160403306427
19817,NYMEX:LO260616P23.5,23.5,71.71,1.7315227326910336,1.662740202353576,0.09591762702197411
4580,NYMEX:LO260616P24,24.0,71.71,1.7735529026221832,1.7036514648746564,0.09747794972462263
19091,NYMEX:LO260616P24.5,24.5,71.71,1.8076972709036734,1.7368320796820846,0.09882190938723853
13312,NYMEX:LO260616P25,25.0,71.71,1.8340114132989451,1.7623314475163343,0.09995811711422511
18007,NYMEX:LO260616P25.5,25.5,71.71,1.8526359861311517,1.7802844913816473,0.10089456805118438
15675,NYMEX:LO260616P26,26.0,71.71,1.8637915420103157,1.7909063600202768,0.10163879792224084
18129,NYMEX:LO260616P26.5,26.5,71.71,1.8677733610607983,1.7944871211451305,0.1021980754646043
3198,NYMEX:LO260616P27,27.0,71.71,1.86494624789843,1.7913864007870481,0.1025796222442921
1564,NYMEX:LO260616P27.5,27.5,71.71,1.8557392505219257,1.7820279300100288,0.10279085275679388
7938,NYMEX:LO260616P28,28.0,71.71,1.8406402680300138,1.766893970286977,0.10283962870316102
17321,NYMEX:LO260616P28.5,28.5,71.71,1.8201905292356733,1.7465196035382502,0.1027345219598704
17821,NYMEX:LO260616P29,29.0,71.71,1.7949789436567993,1.721486892001911,0.10248508109732013
21298,NYMEX:LO260616P29.5,29.5,71.71,1.7656363500163126,1.6924189366829783,0.10210209640682516
9213,NYMEX:LO260616P30,30.0,71.71,1.7328297153643089,1.6599738911556239,0.10159785833033744
1823,NYMEX:LO260616P30.5,30.5,71.71,1.6972563703152437,1.6248390199984044,0.10098640401176862
15082,NYMEX:LO260616P31,31.0,71.71,1.6596384026590787,1.5877249280671535,0.1002837464676129
15280,NYMEX:LO260616P31.5,31.5,71.71,1.6207173725485617,1.5493601278984013,0.0995080806723755
3105,NYMEX:LO260616P32,32.0,71.71,1.581249557081378,1.5104861572422,0.09867996072957486
13150,NYMEX:LO260616P32.5,32.5,71.71,1.5420019794684636,1.4718535060999942,0.09782244229322189
7735,NYMEX:LO260616P33,33.0,71.71,1.5037495266627143,1.4342186612420704,0.09696118452188525
6018,NYMEX:LO260616P33.5,33.5,71.71,1.4672735072235703,1.3983426239487189,0.09612450603102973
365,NYMEX:LO260616P34,34.0,71.71,1.433362045457792,1.364991300913931,0.09534338940714135
17784,NYMEX:LO260616P34.5,34.5,71.71,1.402812744766548,1.3349382053292524,0.09465142858359434
15489,NYMEX:LO260616P35,35.0,71.71,1.3764380778726482,1.3089699306605471,0.09408471233035984
13548,NYMEX:LO260616P35.5,35.5,71.71,1.35507396819294,1.287894867944944,0.093681634706451
16459,NYMEX:LO260616P36,36.0,71.71,1.3395920075231196,1.272555621510616,0.09348261889904284
10005,NYMEX:LO260616P36.5,36.5,71.71,1.3309157009486237,1.2638455288568213,0.09352973377744016
8101,NYMEX:LO260616P37,37.0,71.71,1.3300410286472273,1.262729596480991,0.09386617231381433
5587,NYMEX:LO260616P37.5,37.5,71.71,1.338061451519752,1.2702700101029754,0.0945355479246641
3101,NYMEX:LO260616P38,38.0,71.71,1.3561581522804085,1.287618078398249,0.095579520125728
60,NYMEX:LO260616P38.5,38.5,71.71,1.3846384831307494,1.315079227683455,0.097000774574389
13735,NYMEX:LO260616P39,39.0,71.71,1.4227728008857383,1.3519532491649615,0.0987582648455959
10549,NYMEX:LO260616P39.5,39.5,71.71,1.46973692119436,1.39745013214009,0.10080433559373868
11882,NYMEX:LO260616P40,40.0,71.71,1.5246259847830004,1.4507018838041343,0.1030875763197128
21966,NYMEX:LO260616P40.5,40.5,71.71,1.5864206213832803,1.5107279231963933,0.10555389511488923
20916,NYMEX:LO260616P41,41.0,71.71,1.653957796033862,1.5764051078124863,0.10814766172273844
5987,NYMEX:LO260616P41.5,41.5,71.71,1.7259074009289366,1.6464434991773427,0.11081285978467983
16976,NYMEX:LO260616P42,42.0,71.71,1.8007552941149907,1.7193686265667365,0.11349416754741905
1592,NYMEX:LO260616P42.5,42.5,71.71,1.876793140649359,1.7935106691335037,0.11613787688726165
7277,NYMEX:LO260616P43,43.0,71.71,1.9525304210170917,1.867407971268424,0.11870373692465178
7561,NYMEX:LO260616P43.5,43.5,71.71,2.027856323638776,1.9409486262380327,0.12119327485809991
8494,NYMEX:LO260616P44,44.0,71.71,2.1030186982008345,2.0143729117321127,0.12361704987968455
20837,NYMEX:LO260616P44.5,44.5,71.71,2.178306014340345,2.0879619144092096,0.1259853575946665
21303,NYMEX:LO260616P45,45.0,71.71,2.25404688630136,2.162037105476159,0.12830815900878673
7316,NYMEX:LO260616P45.5,45.5,71.71,2.3306098143076586,2.2369601360609206,0.1305950052248473
8748,NYMEX:LO260616P46,46.0,71.71,2.408403138437844,2.3131328507987483,0.13285495417528356
12820,NYMEX:LO260616P46.5,46.5,71.71,2.4878751962076553,2.390997513216968,0.13509647607124142
6625,NYMEX:LO260616P47,47.0,71.71,2.569514669795378,2.471037230974389,0.1373273446116152
19454,NYMEX:LO260616P47.5,47.5,71.71,2.6538321860794998,2.553757901198585,0.13955415546076508
7544,NYMEX:LO260616P48,48.0,71.71,2.7410837480889967,2.639415259743359,0.14177728119598076
16199,NYMEX:LO260616P48.5,48.5,71.71,2.831306606426656,2.7280495339775186,0.1439925707002336
18687,NYMEX:LO260616P49,49.0,71.71,2.924527875127877,2.8196909560582633,0.1461956757350633
11912,NYMEX:LO260616P49.5,49.5,71.71,3.0207701267157585,2.9143652621851537,0.1483821845357758
13593,NYMEX:LCE260616P50,50.0,71.71,3.3420851185460307,3.012093475411106,0.4601752100612531
20885,NYMEX:LO260616P50,50.0,71.71,3.120051189364558,3.012093475411106,0.15054764182603791
19780,NYMEX:LO260616P50.5,50.5,71.71,3.2223839610526,3.1128917050395604,0.15268756939483977
3907,NYMEX:LO260616P51,51.0,71.71,3.3277762422076744,3.2167709642344064,0.15479748706354482
4673,NYMEX:LO260616P51.5,51.5,71.71,3.4362305881842516,3.3237370073086066,0.15687293386646925
15213,NYMEX:LO260616P52,52.0,71.71,3.547744032596233,3.4337900390572536,0.1589094875735316
10164,NYMEX:LO260616P52.5,52.5,71.71,3.662245349296601,3.54686243115896,0.16090213099657077
22027,NYMEX:LO260616P53,53.0,71.71,3.779491234052429,3.6627154262746586,0.16284452346642106
13925,NYMEX:LO260616P53.5,53.5,71.71,3.899191172700908,3.7810627269721273,0.16473078472846267
21410,NYMEX:LO260616P54,54.0,71.71,4.021031620349282,3.9015944213910014,0.16655584849850863
3446,NYMEX:LO260616P54.5,54.5,71.71,4.14467637256217,4.023977315097946,0.1683155173117051
7974,NYMEX:LO260616P55,55.0,71.71,4.269767055982424,4.147855388974351,0.17000650816911542
10175,NYMEX:LCE260616P55,55.0,71.71,4.564522455238793,4.147855388974351,0.581044577136301
10090,NYMEX:LO260616P55.5,55.5,71.71,4.39592372422233,4.2728503688675,0.1716264891295911
2248,NYMEX:LO260616P56,56.0,71.71,4.5227455445023494,4.398562392203289,0.17317410723617468
16987,NYMEX:LO260616P56.5,56.5,71.71,4.649811560621561,4.52457075670779,0.1746490083862375
68,NYMEX:LO260616P57,57.0,71.71,4.776715719029438,4.650468845744518,0.17605197780633108
6712,NYMEX:LO260616P57.5,57.5,71.71,4.903376041969825,4.7761726982737045,0.17738578119665346
18981,NYMEX:LO260616P58,58.0,71.71,5.029909449739272,4.901796838799747,0.17865375950289294
5632,NYMEX:LO260616P58.5,58.5,71.71,5.156448748074919,5.027471948975553,0.17985887477250873
18470,NYMEX:LO260616P59,59.0,71.71,5.283140247857723,5.153342502624124,0.18100368879319373
20413,NYMEX:LO260616P59.5,59.5,71.71,5.410143551998971,5.279566561861138,0.182090350213126
1162,NYMEX:LO260616P60,60.0,71.71,5.53763135177585,5.40631558355026,0.18312058042893678
8747,NYMEX:LCE260616P60,60.0,71.71,5.915690368065135,5.40631558355026,0.71032601382635
5147,NYMEX:LO260616P60.5,60.5,71.71,5.665789227701662,5.533774231286678,0.18409565808811068
4221,NYMEX:LO260616P61,61.0,71.71,5.794815449592392,5.6621401876471715,0.18501640209903789
12035,NYMEX:LO260616P61.5,61.5,71.71,5.924920770042288,5.7916239609610045,0.1858831530906197
9671,NYMEX:LO260616P62,62.0,71.71,6.056328205052608,5.922448680349326,0.1866957533165277
14791,NYMEX:LO260616P62.5,62.5,71.71,6.189272795076022,6.054849872257833,0.18745352505674076
19943,NYMEX:LO260616P63,63.0,71.71,6.3240013392578796,6.189075211179961,0.1881552476334098
379,NYMEX:LO260616P63.5,63.5,71.71,6.46077209519046,6.325384236751436,0.1887991332297092
11838,NYMEX:LO260616P64,64.0,71.71,6.59985443606708,6.464048028911378,0.18938280177897324
18571,NYMEX:LO260616P64.5,64.5,71.71,6.7415284567579405,6.605348832396903,0.18990325527965113
9422,NYMEX:LCE260616P65,65.0,71.71,7.361041397930698,6.749579621498853,0.8526869006161558
13758,NYMEX:LO260616P65,65.0,71.71,6.8860845200582155,6.749579621498853,0.19035685198628147
16265,NYMEX:LO260616P65.5,65.5,71.71,7.033822734219367,6.897043595792535,0.19073928103030477
21168,NYMEX:LO260616P66,66.0,71.71,7.185052352908844,7.04805359751343,0.19104553813333422
15673,NYMEX:LO260616P66.5,66.5,71.71,7.340091088997944,7.202931441421406,0.19126990318859108
9693,NYMEX:LO260616P67,67.0,71.71,7.499264334103685,7.362007148441201,0.19140592060031303
15986,NYMEX:LO260616P67.5,67.5,71.71,7.662904276659784,7.525618075136759,0.19144638338171163
3750,NYMEX:LO260616P68,68.0,71.71,7.831348912517395,7.694107932229066,0.19138332211452935
18838,NYMEX:LO260616P68.5,68.5,71.71,8.004940943724556,7.8678256869526315,0.19120799996084825
12800,NYMEX:LO260616P69,69.0,71.71,8.18402656324723,8.047124346113101,0.19091091498274793
12383,NYMEX:LO260616P69.5,69.5,71.71,8.368954126000638,8.232359619289312,0.19048181106027876
7774,NYMEX:LO260616P70,70.0,71.71,8.560071426412403,8.423887170738073,0.18990971367219328
10077,NYMEX:LCE260616P70,70.0,71.71,9.149716068590916,8.423887170738073,1.0121724973544035
21479,NYMEX:LO260616P70.5,70.5,71.71,8.757625662567158,8.621961692312848,0.18918417271553464
11953,NYMEX:LO260616P71,71.0,71.71,8.961690076282082,8.826662643977144,0.1882965169501292
19980,NYMEX:LO260616P71.5,71.5,71.71,9.172313485062197,9.038044847740924,0.18723837305992694
19676,NYMEX:LO260616P72,72.0,71.71,9.38953615705174,9.256154458097306,0.18600153249816465
10544,NYMEX:LO260616P72.5,72.5,71.71,9.613389511209679,9.48102862865337,0.18457799826566615
3568,NYMEX:LO260616P73,73.0,71.71,9.843895865059928,9.71269522664582,0.182960031256599
12980,NYMEX:LO260616P73.5,73.5,71.71,10.081068233539249,9.951172599256559,0.18114019562500322
932,NYMEX:LO260616P74,74.0,71.71,10.324910181871395,10.196469395049668,0.17911140262407924
6652,NYMEX:LO260616P74.5,74.5,71.71,10.575415734736943,10.448584443185453,0.17686695237970962
19204,NYMEX:LO260616P75,75.0,71.71,10.83256934329841,10.707506692341155,0.17440057308221185
20137,NYMEX:LCE260616P75,75.0,71.71,11.549155538148455,10.707506692341155,1.1736840688987578
6947,NYMEX:LO260616P75.5,75.5,71.71,11.096345910891507,10.973215210497322,0.17170645711084237
13291,NYMEX:LO260616P76,76.0,71.71,11.36671087742441,11.245679245949184,0.16877929364834227
1346,NYMEX:LO260616P76.5,76.5,71.71,11.643620361753314,11.524858349091744,0.1656142973944636
14002,NYMEX:LO260616P77,77.0,71.71,11.927021360540039,11.810702553722237,0.1622072330467182
15170,NYMEX:LO260616P77.5,77.5,71.71,12.216852001364742,12.10315261582388,0.15855443528219482
9174,NYMEX:LO260616P78,78.0,71.71,12.513041847178016,12.402140307054225,0.1546528240465642
8322,NYMEX:LO260616P78.5,78.5,71.71,12.815512248546959,12.70758875947947,0.1504999150292683
12221,NYMEX:LO260616P79,79.0,71.71,13.124176739591448,13.01941285748267,0.14609382528068235
3834,NYMEX:LO260616P79.5,79.5,71.71,13.43894147303073,13.337519672245193,0.14143327400019196
9720,NYMEX:LCE260616P80,80.0,71.71,14.601422745950302,13.661808933761137,1.3102967677997006
18596,NYMEX:LO260616P80,80.0,71.71,13.759705689374194,13.661808933761137,0.1365175785986013
15995,NYMEX:LO260616P80.5,80.5,71.71,14.086362214999788,13.992173535006295,0.13134664620484376
3996,NYMEX:LO260616P81,81.0,71.71,14.418797983670622,14.328500062644629,0.12592096085063853
8139,NYMEX:LO260616P81.5,81.5,71.71,14.75689457594671,14.670669348522217,0.1202415666217994
15326,NYMEX:LO260616P82,82.0,71.71,15.100528770950291,15.018557036165035,0.1143100471137303
6115,NYMEX:LO260616P82.5,82.5,71.71,15.449573105035832,15.37203415656252,0.1081285015664637
16693,NYMEX:LO260616P83,83.0,71.71,15.803896432093303,15.730967707673798,0.10169951808604788
12484,NYMEX:LO260716P20,20.0,71.41,3.053348028806008,1.2493700543634554,2.526225982975147
13628,NYMEX:LO260716P30,30.0,71.41,2.9813627376130762,1.1532547817895815,2.5600167425059444
18320,NYMEX:LO260716P40,40.0,71.41,3.505493817793896,1.4211525029309922,2.918836738360039
18732,NYMEX:LO260716P45,45.0,71.41,4.54340483771816,2.040998970503489,3.5042793267254884
2279,NYMEX:LCE260716P50,50.0,71.41,6.317813397212195,2.896030699560878,4.791741629535522
8169,NYMEX:LO260716P50,50.0,71.41,5.843294576341872,2.896030699560878,4.127242510546134
1813,NYMEX:LCE260716P55,55.0,71.41,7.783814026312854,3.8637387941045755,5.4895326035685175
10881,NYMEX:LO260716P55,55.0,71.41,7.195718571067392,3.8637387941045755,4.665984843807332
5224,NYMEX:LCE260716P60,60.0,71.41,9.207940304813548,4.858592248233375,6.090670853634187
10519,NYMEX:LO260716P60,60.0,71.41,8.488984305682006,4.858592248233375,5.083870686806653
619,NYMEX:LO260716P62,62.0,71.41,9.060180048437367,5.317295584257984,5.241401014114806
15905,NYMEX:LO260716P63,63.0,71.41,9.370683862090381,5.57093041275931,5.321038299021245
12369,NYMEX:LO260716P64,64.0,71.41,9.702755937995594,5.8452296847072205,5.401941259331149
304,NYMEX:LCE260716P65,65.0,71.41,10.932162742343493,6.143578046473149,6.705762072357295
10641,NYMEX:LO260716P65,65.0,71.41,10.059977864191449,6.143578046473149,5.484385685083742
14913,NYMEX:LO260716P66,66.0,71.41,10.443795668105373,6.467717217424415,5.567957499903317
19777,NYMEX:LO260716P67,67.0,71.41,10.854533673538818,6.818491567871348,5.651928449331283
13243,NYMEX:LO260716P68,68.0,71.41,11.292376188677384,7.19661412498596,5.735558134282908
12873,NYMEX:LO260716P69,69.0,71.41,11.757367032282414,7.602652406167429,5.818113185989335
5235,NYMEX:LO260716P70,70.0,71.41,12.249406089489863,8.037012368882543,5.89888491892917
18576,NYMEX:LCE260716P70,70.0,71.41,13.288219512306771,8.037012368882543,7.353601937297618
11081,NYMEX:LO260716P71,71.0,71.41,12.768249191131435,8.499926208216852,5.97720624970534
18878,NYMEX:LO260716P72,72.0,71.41,13.313511371876672,8.991444678882772,6.05246701161448
1080,NYMEX:LCE260716P75,75.0,71.41,16.3027144578948,10.635391967472927,7.936314928472027
18411,NYMEX:LO260716P75,75.0,71.41,15.102007745870331,10.635391967472927,6.254888360730156
10967,NYMEX:LCE260716P80,80.0,71.41,19.882927958072315,13.90185508974475,8.375679692378611
18452,NYMEX:LO260716P80,80.0,71.41,18.54152690807762,13.90185508974475,6.4972298254206295
19123,NYMEX:LCE260817P50,50.0,71.14,3.572348614021447,3.4262563074741763,0.20535887903749026
14040,NYMEX:LCE260817P55,55.0,71.14,4.819265196922789,4.636749947817403,0.25655784243096097
9840,NYMEX:LCE260817P60,60.0,71.14,6.186832886934003,5.964131892594029,0.31304609831314817
16162,NYMEX:LCE260817P65,65.0,71.14,7.627649860058092,7.35811716093858,0.3788764395832336
21345,NYMEX:LCE260817P70,70.0,71.14,9.39087633575171,9.069171301246595,0.4522139928382273
9158,NYMEX:LCE260817P75,75.0,71.14,11.750688041083407,11.380949004969914,0.5197343774437638
13834,NYMEX:LCE260817P80,80.0,71.14,14.756894958789069,14.355036877675616,0.5648834426672092
3436,NYMEX:LO260917P20,20.0,70.88,1.7502766959754248,1.5161000752426617,0.33038462292997056
17551,NYMEX:LO260917P30,30.0,70.88,2.373427440156795,2.1126118201993513,0.3679678611137749
19134,NYMEX:LO260917P40,40.0,70.88,2.0491009691156767,1.8532449364894212,0.27632058779099256
14994,NYMEX:LO260917P45,45.0,70.88,2.887471804643253,2.6738319532907813,0.3014106254972796
326,NYMEX:LCE260917P50,50.0,70.88,4.127089743116191,3.626209796849782,0.7066590664029467
4209,NYMEX:LO260917P50,50.0,70.88,3.838201435523894,3.626209796849782,0.29908526900975185
14031,NYMEX:LO260917P55,55.0,70.88,5.062959909908548,4.86998231557679,0.2722595856825028
18080,NYMEX:LCE260917P55,55.0,70.88,5.435335222414276,4.86998231557679,0.7976197895562724
15440,NYMEX:LO260917P60,60.0,70.88,6.369337352913487,6.22457947301832,0.2042295145247838
21187,NYMEX:LCE260917P60,60.0,70.88,6.8359356251595536,6.22457947301832,0.8625227880096412
663,NYMEX:LO260917P62,62.0,70.88,6.8872136182983645,6.771476361854628,0.1632861970143012
7575,NYMEX:LO260917P63,63.0,70.88,7.1512658937061495,7.052104191264998,0.13990082172848628
12225,NYMEX:LO260917P64,64.0,70.88,7.421473933030445,7.340263694175331,0.11457426475044288
6810,NYMEX:LCE260917P65,65.0,70.88,8.275109031959357,7.638237934349021,0.8985201715721433
17268,NYMEX:LO260917P65,65.0,70.88,7.700120738359097,7.638237934349021,0.08730643906613315
4507,NYMEX:LO260917P66,66.0,70.88,7.989654446139873,7.948472974500884,0.0581002703710343
7257,NYMEX:LCE260917P70,70.0,70.88,10.012600004629185,9.365476720038416,0.9129843179892344
3213,NYMEX:LCE260917P75,75.0,70.88,12.331970065649223,11.691851471335184,0.9031018542805292
9852,NYMEX:LCE260917P80,80.0,70.88,15.285856187170175,14.677119292223836,0.8588274477233913
